Run,mutation_rate,Generation,Fitness,Time (s)
32,0.005,90,-4,242.27323079109192
32,0.005,91,-4,242.27323079109192
32,0.005,92,-4,242.27323079109192
32,0.005,93,-4,242.27323079109192
32,0.005,94,-4,242.27323079109192
32,0.005,95,-4,242.27323079109192
32,0.005,96,-4,242.27323079109192
32,0.005,97,-4,242.27323079109192
32,0.005,98,-4,242.27323079109192
32,0.005,99,-4,242.27323079109192
32,0.005,100,-4,242.27323079109192
32,0.005,101,-4,242.27323079109192
32,0.005,102,-4,242.27323079109192
32,0.005,103,-4,242.27323079109192
32,0.005,104,-4,242.27323079109192
32,0.005,105,-4,242.27323079109192
32,0.005,106,-4,242.27323079109192
32,0.005,107,-4,242.27323079109192
32,0.005,108,-4,242.27323079109192
32,0.005,109,-4,242.27323079109192
32,0.005,110,-4,242.27323079109192
32,0.005,111,-4,242.27323079109192
32,0.005,112,-4,242.27323079109192
32,0.005,113,-4,242.27323079109192
32,0.005,114,-4,242.27323079109192
32,0.005,115,-4,242.27323079109192
32,0.005,116,-4,242.27323079109192
32,0.005,117,-4,242.27323079109192
32,0.005,118,-4,242.27323079109192
32,0.005,119,-4,242.27323079109192
32,0.005,120,-4,242.27323079109192
32,0.005,121,-4,242.27323079109192
32,0.005,122,-4,242.27323079109192
32,0.005,123,-4,242.27323079109192
32,0.005,124,-4,242.27323079109192
32,0.005,125,-4,242.27323079109192
32,0.005,126,-4,242.27323079109192
32,0.005,127,-4,242.27323079109192
32,0.005,128,-4,242.27323079109192
32,0.005,129,-4,242.27323079109192
32,0.005,130,-4,242.27323079109192
